chembl_id	drug_group	drugbank_id	inchikey	name	pubchem_id	smiles
	experimental	DB07451	VRAJWAGCJIXJHQ-YPMHNXCESA-N	1-(5-BROMO-PYRIDIN-2-YL)-3-[2-(6-FLUORO-2-HYDROXY-3-PROPIONYL-PHENYL)-CYCLOPROPYL]-UREA	445332	CCC(=O)C1=C(C(=C(C=C1)F)C2CC2NC(=O)NC3=NC=C(C=C3)Br)O
	experimental	DB07452	WFECBOHPSURSGU-UHFFFAOYSA-N	2,6-diamino-1,7-dihydro-8H-imidazo[4,5-g]quinazolin-8-one	24741806	C1=C2C(=CC3=C1NC(=N3)N)NC(=NC2=O)N
CHEMBL283196	experimental	DB07453	VFMMPHCGEFXGIP-UHFFFAOYSA-N	2-PHENYL-4H-BENZO[H]CHROMEN-4-ONE	11790	C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C4=CC=CC=C4C=C3
CHEMBL296323	experimental	DB07454	QDSWNDMHSBZXKX-JTQLQIEISA-N	(R)-3-BROMO-2-HYDROXY-2-METHYL-N-[4-NITRO-3-(TRIFLUOROMETHYL)PHENYL]PROPANAMIDE	5287785	CC(CBr)(C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F)O
	experimental	DB07455	ZESUARCHWPARIF-HOTGVXAUSA-N	N,N'-[biphenyl-4,4'-diyldi(2R)propane-2,1-diyl]dimethanesulfonamide	22489160	CC(CNS(=O)(=O)C)C1=CC=C(C=C1)C2=CC=C(C=C2)C(C)CNS(=O)(=O)C
	experimental	DB07456	LBFDERUQORUFIN-QGZVFWFLSA-N	3-(1H-indol-3-yl)-4-(1-{2-[(2S)-1-methylpyrrolidinyl]ethyl}-1H-indol-3-yl)-1H-pyrrole-2,5-dione	448943	CN1CCCC1CCN2C=C(C3=CC=CC=C32)C4=C(C(=O)NC4=O)C5=CNC6=CC=CC=C65
CHEMBL270875	experimental	DB07457	APYXQTXFRIDSGE-UHFFFAOYSA-N	3-[1-(3-AMINOPROPYL)-1H-INDOL-3-YL]-4-(1H-INDOL-3-YL)-1H-PYRROLE-2,5-DIONE	2398	C1=CC=C2C(=C1)C(=CN2)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCCN
	experimental	DB07458	LBFDERUQORUFIN-KRWDZBQOSA-N	3-(1H-indol-3-yl)-4-{1-[2-(1-methylpyrrolidin-2-yl)ethyl]-1H-indol-3-yl}-1H-pyrrole-2,5-dione	448642	CN1CCCC1CCN2C=C(C3=CC=CC=C32)C4=C(C(=O)NC4=O)C5=CNC6=CC=CC=C65
CHEMBL199237	experimental	DB07459	HVLSCZSVTCNAQX-UHFFFAOYSA-N	4-PHENOXY-N-(PYRIDIN-2-YLMETHYL)BENZAMIDE	2352168	C1=CC=C(C=C1)OC2=CC=C(C=C2)C(=O)NCC3=CC=CC=N3
CHEMBL458997	experimental	DB07460	UYJNQQDJUOUFQJ-UHFFFAOYSA-N	2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE	9934347	CNC(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCOCC4)OC
	experimental	DB07461	JVDDTUQPPBUQDD-DZGCQCFKSA-N	3-AMINO-3-BENZYL-9-CARBOXAMIDE[4.3.0]BICYCLO-1,6-DIAZANONAN-2-ONE	5287789	C1CN2CCC(C(=O)N2C1C=O)(CC3=CC=CC=C3)N
	experimental	DB07462	ICLKAUQIPVFHOI-UHFFFAOYSA-N	(3,4-DIHYDROXY-2-NITROPHENYL)(PHENYL)METHANONE	6914595	C1=CC=C(C=C1)C(=O)C2=C(C(=C(C=C2)O)O)[N+](=O)[O-]
CHEMBL1231347	experimental	DB07463	LTSUEVPGSXUJHT-OLZOCXBDSA-N	(3R,4S)-1-[(4-amino-5H-pyrrolo[3,2-d]pyrimidin-7-yl)methyl]-4-[(butylsulfanyl)methyl]pyrrolidin-3-ol	11393519	CCCCSCC1CN(CC1O)CC2=CNC3=C2N=CN=C3N
	experimental	DB07464	MSRKDROGGGBNIX-VIFPVBQESA-N	1(R)-1-ACETAMIDO-2-(3-CARBOXY-2-HYDROXYPHENYL)ETHYL BORONIC ACID	5287794	B(C(CC1=C(C(=CC=C1)C(=O)O)O)NC(=O)C)(O)O
	experimental	DB07465	QGJUIPDUBHWZPV-YQBUGCKMSA-N	(1S,3S,5S)-2-{(2S)-2-amino-2-[(1R,3S,5R,7S)-3-hydroxytricyclo[3.3.1.1~3,7~]dec-1-yl]acetyl}-2-azabicyclo[3.1.0]hexane-3-carbonitrile	11235729	C1C2CC2N(C1C#N)C(=O)C(C34CC5CC(C3)CC(C5)(C4)O)N
	experimental	DB07466	ZAHVYMBTUDWUAX-HNNXBMFYSA-N	(1R)-2-PHENYLACETAMIDO-2-(3-CARBOXYPHENYL)ETHYL BORONIC ACID	5287796	B(C(CC1=CC(=CC=C1)C(=O)O)NC(=O)CC2=CC=CC=C2)(O)O
	experimental	DB07467	NDDAHWYSQHTHNT-JTQLQIEISA-N	4-chloro-N-[(2S)-2-methyl-2,3-dihydro-1H-indol-1-yl]-3-sulfamoylbenzamide	12598931	CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N
	experimental	DB07468	NJBBBRZNBVLTRZ-GOSISDBHSA-N	(3aS)-3a-hydroxy-5-methyl-1-phenyl-1,2,3,3a-tetrahydro-4H-pyrrolo[2,3-b]quinolin-4-one	24178119	CC1=C2C(=CC=C1)N=C3C(C2=O)(CCN3C4=CC=CC=C4)O
	experimental	DB07469	KAJFGRLMKVNMLH-GOSISDBHSA-N	(3aS)-3a-hydroxy-7-methyl-1-phenyl-1,2,3,3a-tetrahydro-4H-pyrrolo[2,3-b]quinolin-4-one	24178120	CC1=CC2=C(C=C1)C(=O)C3(CCN(C3=N2)C4=CC=CC=C4)O
	experimental	DB07470	DOMYOVZXZIZTRD-QGZVFWFLSA-N	(3aS)-3a-hydroxy-1-phenyl-1,2,3,3a-tetrahydro-4H-pyrrolo[2,3-b]quinolin-4-one	24178121	C1CN(C2=NC3=CC=CC=C3C(=O)C21O)C4=CC=CC=C4
CHEMBL222419	experimental	DB07471	UHCHLTQBLNUYRT-GFCCVEGCSA-N	5-[5,6-BIS(METHYLOXY)-1H-BENZIMIDAZOL-1-YL]-3-{[1-(2-CHLOROPHENYL)ETHYL]OXY}-2-THIOPHENECARBOXAMIDE	11957417	CC(C1=CC=CC=C1Cl)OC2=C(SC(=C2)N3C=NC4=CC(=C(C=C43)OC)OC)C(=O)N
CHEMBL430639	experimental	DB07472	FQVDJZWFSZSGGA-QGZVFWFLSA-N	(R)-(+)9B-(3-METHYL)PHENYL-2,3-DIHYDROTHIAZOLO[2,3-A]ISOINDOL-5(9BH)-ONE	444703	CC1=CC(=CC=C1)C23C4=CC=CC=C4C(=O)N2CCS3
	experimental	DB07473	JYIHODAXBBPFQF-MAUKXSAKSA-N	(R)-(+) 5(9BH)-OXO-9B-PHENYL-2,3-DIHYDROTHIAZOLO[2,3-A]ISOINDOL-3-CARBOXYLIC ACID METHYL ESTER	444704	COC(=O)C1CSC2(N1C(=O)C3=CC=CC=C32)C4=CC=CC=C4
CHEMBL397666	experimental	DB07474	GLTRPHMPCVLOJS-UHFFFAOYSA-N	3-[5-(1H-IMIDAZOL-1-YL)-7-METHYL-1H-BENZIMIDAZOL-2-YL]-4-[(PYRIDIN-2-YLMETHYL)AMINO]PYRIDIN-2(1H)-ONE	22021390	CC1=CC(=CC2=C1NC(=C3C(=CC=NC3=O)NCC4=CC=CC=N4)N2)N5C=CN=C5
CHEMBL386049	experimental	DB07476	MRLVIVXGUGNENL-UHFFFAOYSA-N	N-[4-(AMINOSULFONYL)PHENYL]-2-MERCAPTOBENZAMIDE	462919	C1=CC=C(C(=C1)C(=O)NC2=CC=C(C=C2)S(=O)(=O)N)S
CHEMBL413965	experimental	DB07477	QRZAKQDHEVVFRX-UHFFFAOYSA-N	Felbinac	3332	C1=CC=C(C=C1)C2=CC=C(C=C2)CC(=O)O
CHEMBL475398	experimental	DB07478	QDNPCYCBQFHNJC-UHFFFAOYSA-N	1,1'-BIPHENYL-3,4-DIOL	7075	C1=CC=C(C=C1)C2=CC(=C(C=C2)O)O
	experimental	DB07479	WCUHTHVUZQCBTI-KBAYOESNSA-N	(1S)-1,2,3,4-TETRAHYDRO-BENZO[C]PHENANTHRENE-2,3,4-TRIOL	5287834	C1C(C(C(C2=C1C3=C(C=CC4=CC=CC=C43)C=C2)O)O)O
	experimental	DB07480	LGSCVLKUKMBYNC-UHFFFAOYSA-N	4-PHOSPHONOOXY-PHENYL-METHYL-[4-PHOSPHONOOXY]BENZEN	1757	C1=CC(=CC=C1CC2=CC=C(C=C2)OP(=O)(O)O)OP(=O)(O)O
	experimental	DB07481	RXVQMCMIOHBKNE-UHFFFAOYSA-N	tert-butyl [(2-amino-4-oxo-4,7-dihydro-3H-pyrrolo[2,3-d]pyrimidin-5-yl)methyl]carbamate	25113137	CC(C)(C)OC(=O)NCC1=CNC2=C1C(=O)N=C(N2)N
CHEMBL63895	experimental	DB07482	XSBZZZGVAIXJLD-YUMQZZPRSA-N	(2R)-N-[(2R)-2-(DIHYDROXYBORYL)-1-L-PROLYLPYRROLIDIN-2-YL]-N-[(5R)-5-(DIHYDROXYBORYL)-1-L-PROLYLPYRROLIDIN-2-YL]-L-PROLINAMIDE	10198228	B(C1CCCN1C(=O)C2CCCN2)(O)O
	experimental	DB07483	LZCLZDCSBDVAOV-UHFFFAOYSA-N	1,1'-BIPHENYL-2-SULFINIC ACID	9543498	C1=CC=C(C=C1)C2=CC=CC=C2S(=O)O
	experimental	DB07484	CGGNZMVODZPHHK-SNVBAGLBSA-N	(2R)-4,4-dihydroxy-5-nitro-2-(phenylmethyl)pentanoic acid	44176354	C1=CC=C(C=C1)CC(CC(C[N+](=O)[O-])(O)O)C(=O)O
CHEMBL1231453	experimental	DB07485	SDDLEVPIDBLVHC-UHFFFAOYSA-N	4,4'-cyclohexane-1,1-diyldiphenol	232446	C1CCC(CC1)(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O
CHEMBL478464	experimental	DB07486	KLSZVPNVFKKIRD-FNORWQNLSA-N	3-({4-[(1E)-3-morpholin-4-yl-3-oxoprop-1-en-1-yl]-2,3-bis(trifluoromethyl)phenyl}sulfanyl)aniline	11712628	C1COCCN1C(=O)C=CC2=C(C(=C(C=C2)SC3=CC=CC(=C3)N)C(F)(F)F)C(F)(F)F
	experimental	DB07487	QTHZTDVLJRQOGF-JTQLQIEISA-M	(6-METHYL-3,4-DIHYDRO-2H-CHROMEN-2-YL)METHYLPHOSPHINATE	5287837	CC1=CC2=C(C=C1)OC(CC2)CP(=O)[O-]
CHEMBL563377	experimental	DB07488	XQKUGFIWKSKCDL-UHFFFAOYSA-N	{(2Z)-4-AMINO-2-[(4-METHOXYPHENYL)IMINO]-2,3-DIHYDRO-1,3-THIAZOL-5-YL}(4-METHOXYPHENYL)METHANONE	399618	COC1=CC=C(C=C1)C(=O)C2=C(N=C(S2)NC3=CC=C(C=C3)OC)N
	experimental	DB07489	WWGPTHOMFHDEEC-UHFFFAOYSA-O	4-Amino-2-[(3-chlorophenyl)amino]-5-(4-fluorobenzoyl)-1,3-thiazol-3-ium	10062702	C1=CC(=CC(=C1)Cl)NC2=[NH+]C(=C(S2)C(=O)C3=CC=C(C=C3)F)N
	experimental	DB07490	MOZUMFSUQQHSCO-MRVPVSSYSA-N	2-[1-(4-CHLORO-PHENYL)-ETHYL]-4,6-DINITRO-PHENOL	446716	CC(C1=CC=C(C=C1)Cl)C2=C(C(=CC(=C2)[N+](=O)[O-])[N+](=O)[O-])O
	experimental	DB07491	KGKQFJKPOZCZLD-UHFFFAOYSA-N	5-amino-2,4,6-tribromobenzene-1,3-dicarboxylic acid	18432427	C1(=C(C(=C(C(=C1Br)N)Br)C(=O)O)Br)C(=O)O
	experimental	DB07492	UWOHGNMWBGIRAQ-RKDXNWHRSA-N	Bromamphenicol	25113101	C1=CC(=CC=C1C(C(CO)NC(=O)C(Br)Br)O)[N+](=O)[O-]
CHEMBL1231469	experimental	DB07493	IEQQJQHHJMQETK-YPKPFQOOSA-N	(2Z)-5'-BROMO-2,3'-BIINDOLE-2',3(1H,1'H)-DIONE AMMONIATE	5287845	C1=CC=C2C(=C1)C(=O)C(=C3C4=C(C=CC(=C4)Br)NC3=O)N2
	experimental	DB07494	BADPXOSJBUEVTR-WKCHPHFGSA-N	(3-EXO)-3-(10,11-DIHYDRO-5H-DIBENZO[A,D][7]ANNULEN-5-YLOXY)-8,8-DIMETHYL-8-AZONIABICYCLO[3.2.1]OCTANE	21124461	C[N+]1(C2CCC1CC(C2)OC3C4=CC=CC=C4CCC5=CC=CC=C35)C
CHEMBL365617	experimental	DB07495	HUNAOTXNHVALTN-UHFFFAOYSA-N	5-(5-CHLORO-2,4-DIHYDROXYPHENYL)-N-ETHYL-4-(4-METHOXYPHENYL)-1H-PYRAZOLE-3-CARBOXAMIDE	5327095	CCNC(=O)C1=C(C(=C2C=C(C(=CC2=O)O)Cl)NN1)C3=CC=C(C=C3)OC
CHEMBL354676	experimental	DB07496	GWEHVDNNLFDJLR-UHFFFAOYSA-N	1,3-DIPHENYLUREA	7595	C1=CC=C(C=C1)NC(=O)NC2=CC=CC=C2
	experimental	DB07497	ARDNWGMSCXSPBF-CIUDSAMLSA-N	5-(HEXAHYDRO-2-OXO-1H-THIENO[3,4-D]IMIDAZOL-6-YL)PENTANAL	11840927	C1C2C(C(S1)CCCCC=O)NC(=O)N2
	experimental	DB07498	LQQYZJRCWBRIMW-UHFFFAOYSA-N	4-[3-(3-NITROPHENYL)-1,2,4-OXADIAZOL-5-YL]BUTANOIC ACID	2797541	C1=CC(=CC(=C1)[N+](=O)[O-])C2=NOC(=N2)CCCC(=O)O
	experimental	DB07499	VSIFMASDYAMOAN-UHFFFAOYSA-N	N-(4-{[amino(imino)methyl]amino}butyl)-2,4'-bi-1,3-thiazole-4-carboxamide	24856354	C1=C(N=CS1)C2=NC(=CS2)C(=O)NCCCCN=C(N)N
	experimental	DB07500	ZUGCRBMNFSAUOC-YRNVUSSQSA-N	(2E)-1-[2-hydroxy-4-methoxy-5-(3-methylbut-2-en-1-yl)phenyl]-3-(4-hydroxyphenyl)prop-2-en-1-one	5321765	CC(=CCC1=CC(=C(C=C1OC)O)C(=O)C=CC2=CC=C(C=C2)O)C
	experimental	DB07501	MEIJADBULOETOV-KRWDZBQOSA-N	(2S)-1-{4-[(4-Anilino-5-bromo-2-pyrimidinyl)amino]phenoxy}-3-(dimethylamino)-2-propanol	445958	CN(C)CC(COC1=CC=C(C=C1)NC2=NC=C(C(=N2)NC3=CC=CC=C3)Br)O
CHEMBL361078	experimental	DB07502	LZACPHWPRDKUPK-UHFFFAOYSA-N	4-bromo-6-(6-hydroxy-1,2-benzisoxazol-3-yl)benzene-1,3-diol	10403821	C1=CC2=C(NOC2=CC1=O)C3=CC(=C(C=C3O)O)Br
CHEMBL1231533	experimental	DB07503	SRLVNYDXMUGOFI-YWEYNIOJSA-N	(5E)-5-[(2,2-DIFLUORO-1,3-BENZODIOXOL-5-YL)METHYLENE]-1,3-THIAZOLIDINE-2,4-DIONE	5287855	C1=CC2=C(C=C1C=C3C(=O)NC(=O)S3)OC(O2)(F)F
	experimental	DB07504	MEIJADBULOETOV-QGZVFWFLSA-N	(2R)-1-{4-[(4-Anilino-5-bromo-2-pyrimidinyl)amino]phenoxy}-3-(dimethylamino)-2-propanol	445957	CN(C)CC(COC1=CC=C(C=C1)NC2=NC=C(C(=N2)NC3=CC=CC=C3)Br)O
	experimental	DB07505	DGURGFSAQIBQCO-FGZHOGPDSA-N	N-({(3R,4R)-4-[(benzyloxy)methyl]pyrrolidin-3-yl}methyl)-N-(2-methylpropyl)benzenesulfonamide	25113136	CC(C)CN(CC1CNCC1COCC2=CC=CC=C2)S(=O)(=O)C3=CC=CC=C3
CHEMBL259621	experimental	DB07506	GTOFKXZQQDSVFH-SECBINFHSA-N	L-BENZYLSUCCINIC ACID	444797	C1=CC=C(C=C1)CC(CC(=O)O)C(=O)O
CHEMBL1231545	experimental	DB07507	ROMNEYAQUBNRLR-UHFFFAOYSA-N	2-(4-hydroxybiphenyl-3-yl)-4-methyl-1H-isoindole-1,3(2H)-dione	25134257	CC1=C2C(=CC=C1)C(=O)N(C2=O)C3=C(C=CC(=C3)C4=CC=CC=C4)O
CHEMBL46780	experimental	DB07508	MEUAVGJWGDPTLF-UHFFFAOYSA-N	4-(5-BENZENESULFONYLAMINO-1-METHYL-1H-BENZOIMIDAZOL-2-YLMETHYL)-BENZAMIDINE	446805	CN1C2=C(C=C(C=C2)NS(=O)(=O)C3=CC=CC=C3)N=C1CC4=CC=C(C=C4)C(=N)N
	experimental	DB07509	JNKJCLYKBRBEKW-UHFFFAOYSA-N	difluoro(5-{2-[(5-octyl-1H-pyrrol-2-yl-kappaN)methylidene]-2H-pyrrol-5-yl-kappaN}pentanoato)boron	46937076	[B-]1(N2C(=CC=C2CCCCCCCC)C=C3[N+]1=C(C=C3)CCCCC(=O)O)(F)F
	experimental	DB07510	CPZFGNOKCMJZFO-BTHQEHEQSA-N	3-fluoro-6-(4-fluorophenyl)-2-hydroxy-6-oxohexa-2,4-dienoic acid	23636976	C1=CC(=CC=C1C(=O)C=CC(=C(C(=O)O)O)F)F
CHEMBL1231557	experimental	DB07511	MVYDBJXCIFMINH-UHFFFAOYSA-N	4-(4-methyl-1,3-dioxo-1,3-dihydro-2H-isoindol-2-yl)benzonitrile	25113145	CC1=C2C(=CC=C1)C(=O)N(C2=O)C3=CC=C(C=C3)C#N
CHEMBL239508	experimental	DB07512	ZOCADHRNWNJARU-UHFFFAOYSA-N	7-[(3-CHLOROBENZYL)OXY]-2-OXO-2H-CHROMENE-4-CARBALDEHYDE	16750123	C1=CC(=CC(=C1)Cl)COC2=CC3=C(C=C2)C(=CC(=O)O3)C=O
CHEMBL239507	experimental	DB07513	JMGUSOLCNQVZCT-UHFFFAOYSA-N	7-[(3-CHLOROBENZYL)OXY]-4-[(METHYLAMINO)METHYL]-2H-CHROMEN-2-ONE	11616886	CNCC1=CC(=O)OC2=C1C=CC(=C2)OCC3=CC(=CC=C3)Cl
CHEMBL493986	experimental	DB07514	LHLGUOHREUTYTO-UHFFFAOYSA-N	3-(2-aminoquinazolin-6-yl)-1-(3,3-dimethylindolin-6-yl)-4-methylpyridin-2(1H)-one	24812717	CC1=C(C(=O)N(C=C1)C2=CC3=C(C=C2)C(CN3)(C)C)C4=CC5=CN=C(N=C5C=C4)N
	experimental	DB07515	MQHPMJMCBRFLML-GGZDVPIDSA-N	1-(2-{[(6-AMINO-2-METHYLPYRIDIN-3-YL)METHYL]AMINO}ETHYL)-6-CHLORO-3-[(2,2-DIFLUORO-2-PYRIDIN-2-YLETHYL)AMINO]-1,4-DIHYDROPYRAZIN-2-OL	131704304	CC1C(CCC(N1)N)CNCCN2C(C(=NC=C2Cl)NCC(C3=CC=CC=N3)(F)F)O
	experimental	DB07516	IBJDCVXDXGFGIO-FKTQTOOFSA-N	(2Z,4E)-3-chloro-2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoic acid	17749729	C1=CC=C(C=C1)C(=O)C=CC(=C(C(=O)O)O)Cl
CHEMBL1231562	experimental	DB07517	WMCQWXZMVIETAO-UHFFFAOYSA-N	3-CARBOXY-4-METHYL-5-PROPYL-2-FURANPROPIONIC	123979	CCCC1=C(C(=C(O1)CCC(=O)O)C(=O)O)C
	experimental	DB07518	MHGOKSLTIUHUBF-MRVPVSSYSA-N	(2R)-2-ETHYL-1-HEXANESULFONIC ACID	5496779	CCCCC(CC)COS(=O)(=O)O
CHEMBL239857	experimental	DB07519	VDFBMQAUECXNKR-OAQYLSRUSA-N	(6R)-2-amino-6-[2-(3'-methoxybiphenyl-3-yl)ethyl]-3,6-dimethyl-5,6-dihydropyrimidin-4(3H)-one	16040323	CC1(CC(=O)N(C(=N1)N)C)CCC2=CC(=CC=C2)C3=CC(=CC=C3)OC
	experimental	DB07520	BJIKKEHGGYGGIX-HOTGVXAUSA-N	N-[1-(AMINOMETHYL)CYCLOPROPYL]-3-(MORPHOLIN-4-YLSULFONYL)-N~2~-[(1S)-2,2,2-TRIFLUORO-1-(4-FLUOROPHENYL)ETHYL]-L-ALANINAMIDE	11840930	C1CC1(CN)NC(=O)C(CS(=O)(=O)N2CCOCC2)NC(C3=CC=C(C=C3)F)C(F)(F)F
	experimental	DB07521	YHTGPUXGIBWHPN-IKQMYLSPSA-N	6-CHLORO-1-(2-{[(5-CHLORO-1-BENZOTHIEN-3-YL)METHYL]AMINO}ETHYL)-3-[(2-PYRIDIN-2-YLETHYL)AMINO]-1,4-DIHYDROPYRAZIN-2-OL	131704305	C1CCNC(C1)CCNC2=NCC(N(C2O)CCNCC3=CSC4=C3C=C(C=C4)Cl)Cl
CHEMBL204086	experimental	DB07522	QSSWSEQPKCCATQ-VQTJNVASSA-N	N-[(2R,3S)-3-AMINO-2-HYDROXY-4-PHENYLBUTYL]NAPHTHALENE-2-SULFONAMIDE	9543486	C1=CC=C(C=C1)CC(C(CNS(=O)(=O)C2=CC3=CC=CC=C3C=C2)O)N
CHEMBL1231605	experimental	DB07524	CQFGXDQUQWRXLE-UHFFFAOYSA-N	N-phenyl-1H-pyrrolo[2,3-b]pyridin-3-amine	24180721	C1=CC=C(C=C1)NC2=CNC3=C2C=CC=N3
CHEMBL1231606	experimental	DB07525	GHQCCHWTDLTMJT-UHFFFAOYSA-N	3-(3-methoxybenzyl)-1H-pyrrolo[2,3-b]pyridine	24180722	COC1=CC=CC(=C1)CC2=CNC3=C2C=CC=N3
	experimental	DB07526	XPCVYJATJSZGJU-UHFFFAOYSA-N	N-[4-({[5-(DIMETHYLAMINO)-1-NAPHTHYL]SULFONYL}AMINO)BUTYL]-3-SULFANYLPROPANAMIDE	11963499	CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)NCCCCNC(=O)CCS
CHEMBL379692	experimental	DB07527	HORGTFOBJRCVMO-ZWKOTPCHSA-N	N-[(2R,3S)-3-AMINO-2-HYDROXY-4-PHENYLBUTYL]-4-METHOXY-2,3,6-TRIMETHYLBENZENESULFONAMIDE	9543487	CC1=CC(=C(C(=C1S(=O)(=O)NCC(C(CC2=CC=CC=C2)N)O)C)C)OC
CHEMBL504805	experimental	DB07528	HXUZQEYFKAZBPX-UHFFFAOYSA-N	3-(2-aminoquinazolin-6-yl)-4-methyl-1-[3-(trifluoromethyl)phenyl]pyridin-2(1H)-one	24812719	CC1=C(C(=O)N(C=C1)C2=CC=CC(=C2)C(F)(F)F)C3=CC4=CN=C(N=C4C=C3)N
	experimental	DB07529	LHGOQMPIWSCKBA-FNORWQNLSA-N	2-IMINO-5-(1-PYRIDIN-2-YL-METH-(E)-YLIDENE)-1,3-THIAZOLIDIN-4-ONE	46937079	C1=CC=NC(=C1)C=C2C(=O)N=C(S2)N
	experimental	DB07530	PCHUQQNKOFNVDU-OSXMSNBXSA-N	(1R,3R)-5-[(2E)-3-{(1S,3R)-2,2,3-trimethyl-3-[6,6,6-trifluoro-5-hydroxy-5-(trifluoromethyl)hex-3-yn-1-yl]cyclopentyl}prop-2-en-1-ylidene]cyclohexane-1,3-diol	10457944	CC1(C(CCC1(C)CCC#CC(C(F)(F)F)(C(F)(F)F)O)C=CC=C2CC(CC(C2)O)O)C
CHEMBL232148	experimental	DB07531	JNPRTUHVCHGFHJ-GHXNOFRVSA-N	4-{5-[(Z)-(2,4-DIOXO-1,3-THIAZOLIDIN-5-YLIDENE)METHYL]FURAN-2-YL}BENZENESULFONAMIDE	5828196	C1=CC(=CC=C1C2=CC=C(O2)C=C3C(=O)NC(=O)S3)S(=O)(=O)N
	experimental	DB07532	BJLILZXVIKTHKQ-QMMMGPOBSA-N	N-hexanoyl-L-homoserine	24860535	CCCCCC(=O)NC(CCO)C(=O)O
CHEMBL233553	experimental	DB07533	FJJJERLTHDXEPT-JYRVWZFOSA-N	4-{5-[(Z)-(2-IMINO-4-OXO-1,3-THIAZOLIDIN-5-YLIDENE)METHYL]-2-FURYL}-N-METHYLBENZENESULFONAMIDE	23647652	CNS(=O)(=O)C1=CC=C(C=C1)C2=CC=C(O2)C=C3C(=O)N=C(S3)N
CHEMBL233149	experimental	DB07534	BKUMVXIXUVYKDQ-GHXNOFRVSA-N	4-{5-[(Z)-(2-IMINO-4-OXO-1,3-THIAZOLIDIN-5-YLIDENE)METHYL]FURAN-2-YL}BENZENESULFONAMIDE	5729339	C1=CC(=CC=C1C2=CC=C(O2)C=C3C(=O)N=C(S3)N)S(=O)(=O)N
CHEMBL236777	experimental	DB07535	VRAZIAJSKFRSIP-UHFFFAOYSA-N	2-amino-6-[2-(1H-indol-6-yl)ethyl]pyrimidin-4(3H)-one	11651760	C1=CC(=CC2=C1C=CN2)CCC3=CC(=O)N=C(N3)N
CHEMBL260091	experimental	DB07536	FQYBTYFKOHPWQT-VGSWGCGISA-N	N-{(1S,2R)-2-hydroxy-1-[(hydroxyamino)carbonyl]propyl}-4-{[4-(morpholin-4-ylmethyl)phenyl]ethynyl}benzamide	11546620	CC(C(C(=O)NO)NC(=O)C1=CC=C(C=C1)C#CC2=CC=C(C=C2)CN3CCOCC3)O
CHEMBL487431	experimental	DB07537	CLEGTVIMOPPIBR-UHFFFAOYSA-N	N'-(6-aminopyridin-3-yl)-N-(2-cyclopentylethyl)-4-methyl-benzene-1,3-dicarboxamide	24812718	CC1=C(C=C(C=C1)C(=O)NCCC2CCCC2)C(=O)NC3=CN=C(C=C3)N
CHEMBL233970	experimental	DB07538	RGVVHQNJKUNSFQ-WDZFZDKYSA-N	4-{5-[(Z)-(2-IMINO-4-OXO-1,3-THIAZOLIDIN-5-YLIDENE)METHYL]FURAN-2-YL}-2-(TRIFLUOROMETHYL)BENZENESULFONAMIDE	23647657	C1=CC(=C(C=C1C2=CC=C(O2)C=C3C(=O)N=C(S3)N)C(F)(F)F)S(=O)(=O)N
CHEMBL233349	experimental	DB07539	JLRKRQCTYQGDKJ-GHXNOFRVSA-N	4-{5-[(Z)-(2-IMINO-4-OXO-1,3-THIAZOLIDIN-5-YLIDENE)METHYL]FURAN-2-YL}BENZOIC ACID	5951796	C1=CC(=CC=C1C2=CC=C(O2)C=C3C(=O)N=C(S3)N)C(=O)O
CHEMBL231950	experimental	DB07540	AKFVRSQELXTCFW-JYRVWZFOSA-N	4-{5-[(1Z)-1-(2-IMINO-4-OXO-1,3-THIAZOLIDIN-5-YLIDENE)ETHYL]-2-FURYL}BENZENESULFONAMIDE	23647659	CC(=C1C(=O)N=C(S1)N)C2=CC=C(O2)C3=CC=C(C=C3)S(=O)(=O)N
CHEMBL1084081	experimental	DB07541	JJPKFZAOXOEFHQ-UHFFFAOYSA-N	4-(dihydroxyboranyl)-2-({[4-(phenylsulfonyl)thiophen-2-yl]sulfonyl}amino)benzoic acid	46890069	B(C1=CC(=C(C=C1)C(=O)O)NS(=O)(=O)C2=CC(=CS2)S(=O)(=O)C3=CC=CC=C3)(O)O
	experimental	DB07542	INCRGCAIRMMQQJ-ILXRZTDVSA-N	5-AMINO-6-CYCLOHEXYL-4-HYDROXY-2-ISOBUTYL-HEXANOIC ACID	6323244	CC(C)CC(CC(C(CC1CCCCC1)N)O)C(=O)O
	experimental	DB07543	BQXQGZPYHWWCEB-ZDUSSCGKSA-N	(2S)-1-(9H-Carbazol-4-yloxy)-3-(isopropylamino)propan-2-ol	13023332	CC(C)NCC(COC1=CC=CC2=C1C3=CC=CC=C3N2)O
